Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F116,Guy Esparza,Elgeyo-Marakwet Ward 3,"1.518476, 37.900973",2022-01-23,Conventional,Irrigated,Yes,77,27,6,0,45,12,29,49,4,0,0,0,666,669,315,597,846,1053,676,365,531,0,0,0,249
F117,Katherine Thompson,Elgeyo-Marakwet Ward 11,"1.084257, 40.802002",2021-06-07,Conventional,Rain-fed,Yes,26,70,6,0,32,0,13,36,44,0,0,0,736,596,1168,160,448,384,1760,2016,1284,0,0,0,227
F118,Amy Daugherty,Elgeyo-Marakwet Ward 6,"-3.243571, 35.523211",2024-11-14,Conventional,Irrigated,Yes,18,0,38,12,17,6,0,9,0,0,0,0,1254,1216,988,205,417,369,117,90,99,0,0,0,100
F119,Marc Barnes,Elgeyo-Marakwet Ward 9,"-0.314979, 38.464293",2025-01-14,Conventional,Rain-fed,No,34,0,13,20,5,0,20,0,18,0,0,0,260,650,442,45,30,35,792,864,846,0,0,0,110
F120,Shawn Grant,Elgeyo-Marakwet Ward 7,"-2.461701, 36.584214",2020-02-14,Conventional,Rain-fed,No,0,30,23,14,10,15,0,18,0,11,24,0,1080,1420,1494,655,630,630,198,252,180,192,336,144,145
F121,Cynthia Perry,Elgeyo-Marakwet Ward 8,"0.339152, 38.100049",2022-07-28,Organic,Irrigated,Yes,15,24,0,16,4,0,16,13,0,0,0,0,336,336,216,40,60,52,143,169,91,0,0,0,88
F122,Kara Hughes,Elgeyo-Marakwet Ward 5,"-0.941926, 37.648831",2023-11-05,Organic,Rain-fed,Yes,0,40,5,5,31,5,37,0,41,0,0,0,700,460,620,609,511,452,1066,1230,1886,0,0,0,164
F123,Megan Calderon,Elgeyo-Marakwet Ward 8,"3.23949, 35.526042",2020-08-27,Organic,Rain-fed,Yes,29,3,30,13,18,0,5,0,7,0,0,0,1224,1413,1365,234,252,234,336,280,231,0,0,0,105
F124,Virginia King,Elgeyo-Marakwet Ward 3,"-2.928999, 36.249909",2020-12-29,Organic,Irrigated,Yes,0,0,56,0,0,0,40,0,44,0,27,13,2744,1232,1120,0,0,0,1540,1188,1804,813,591,462,180
F125,Walter Dunn,Elgeyo-Marakwet Ward 1,"-2.6406, 38.306603",2022-03-27,Conventional,Rain-fed,Yes,9,49,0,0,16,0,28,33,13,12,4,18,686,343,392,224,208,208,863,621,477,710,802,456,182
F126,Brett Peterson,Elgeyo-Marakwet Ward 7,"-2.615462, 38.922324",2022-10-04,Conventional,Rain-fed,Yes,17,18,8,12,5,0,5,13,2,0,0,0,524,444,274,25,70,65,111,272,141,0,0,0,80
F127,Elizabeth Lyons,Elgeyo-Marakwet Ward 11,"2.918335, 37.232928",2022-08-12,Organic,Irrigated,Yes,25,6,23,0,15,11,4,0,0,0,0,0,664,974,647,638,566,586,0,0,0,0,0,0,84
F128,Heather Mcguire,Elgeyo-Marakwet Ward 4,"3.959753, 37.749031",2020-11-12,Organic,Irrigated,Yes,29,0,0,22,30,29,18,27,11,0,0,0,0,0,0,1258,849,1605,874,463,720,0,0,0,166
F129,Caleb Walker,Elgeyo-Marakwet Ward 6,"-1.031704, 37.175138",2024-04-18,Conventional,Irrigated,No,40,29,9,0,32,19,20,13,41,0,0,0,683,544,522,947,1036,1125,1787,1550,952,0,0,0,203
F130,Peter Evans,Elgeyo-Marakwet Ward 3,"1.02692, 36.155119",2022-01-27,Conventional,Rain-fed,No,60,70,0,19,13,3,0,0,38,0,2,0,350,420,840,255,134,228,798,912,1786,30,22,14,205
F131,Amanda Rodriguez,Elgeyo-Marakwet Ward 8,"3.934503, 40.644861",2021-01-06,Conventional,Rain-fed,Yes,8,28,19,0,2,0,8,15,0,0,0,0,1099,896,756,10,20,24,90,180,180,0,0,0,80
F132,Catherine Watson,Elgeyo-Marakwet Ward 10,"0.712145, 36.571396",2023-04-28,Organic,Rain-fed,No,51,0,10,29,7,3,1,9,22,0,3,0,420,330,490,205,165,171,821,604,622,33,24,42,135
F133,Keith Collier,Elgeyo-Marakwet Ward 12,"0.654342, 38.810409",2022-06-25,Conventional,Rain-fed,Yes,0,16,15,6,3,8,0,0,0,0,0,2,927,761,645,316,218,405,0,0,0,94,84,72,50
F134,Brian Johnson,Elgeyo-Marakwet Ward 6,"-3.004166, 38.116919",2025-09-06,Conventional,Irrigated,No,37,0,62,3,0,21,26,0,37,10,0,12,2976,1240,2046,987,483,525,851,1776,1628,516,420,468,208
F135,Michael Kent,Elgeyo-Marakwet Ward 10,"2.875817, 35.797952",2025-02-17,Conventional,Rain-fed,No,14,46,5,12,0,0,32,28,12,2,0,0,935,843,732,0,0,0,428,1008,768,0,0,0,151
F136,Monica Martinez,Elgeyo-Marakwet Ward 5,"0.123839, 36.309627",2020-12-24,Conventional,Irrigated,Yes,8,58,31,45,6,23,0,16,32,0,0,0,1490,2072,2149,588,1146,1163,1040,1472,944,0,0,0,219
F137,Crystal Camacho,Elgeyo-Marakwet Ward 7,"2.815309, 40.072513",2023-06-19,Organic,Rain-fed,No,0,17,7,5,0,7,5,9,0,0,0,0,539,448,378,287,322,329,126,108,54,0,0,0,50
F138,David Sherman,Elgeyo-Marakwet Ward 10,"-2.834339, 37.419326",2025-08-16,Conventional,Irrigated,Yes,5,34,49,0,15,0,20,31,3,0,0,0,1652,2300,1787,105,105,195,499,406,420,0,0,0,157
F139,Sarah Huang,Elgeyo-Marakwet Ward 7,"-0.02948, 35.986235",2025-06-08,Organic,Rain-fed,Yes,16,21,57,19,12,20,15,16,4,25,22,0,1605,2310,1491,580,1088,1124,336,296,368,242,330,176,227
F140,Dawn Curry,Elgeyo-Marakwet Ward 3,"1.034124, 36.619123",2023-07-22,Organic,Irrigated,Yes,8,32,8,7,0,0,15,12,7,6,0,0,384,440,712,0,0,0,473,518,354,0,0,0,95
F141,Justin Luna,Elgeyo-Marakwet Ward 10,"1.634557, 38.440017",2023-01-20,Conventional,Irrigated,No,38,22,27,6,0,6,3,16,0,0,0,0,1344,721,1096,270,168,288,128,112,144,0,0,0,118
F142,Vanessa Lucero,Elgeyo-Marakwet Ward 1,"3.343259, 41.106874",2023-09-04,Conventional,Rain-fed,No,70,10,46,18,0,0,0,35,0,0,0,0,1332,1786,1200,0,0,0,420,490,525,0,0,0,179
F143,Robert Gallegos,Elgeyo-Marakwet Ward 2,"-1.94943, 37.082936",2023-03-30,Organic,Irrigated,Yes,12,0,14,23,0,0,11,2,25,6,12,17,504,602,700,0,0,0,716,893,545,496,436,616,122
F144,Amber Taylor,Elgeyo-Marakwet Ward 5,"3.157072, 36.88686",2025-09-18,Conventional,Rain-fed,Yes,31,0,23,30,28,0,6,24,0,1,21,9,874,989,943,280,224,252,312,216,192,639,576,345,173
F145,Christina Garcia,Elgeyo-Marakwet Ward 1,"-2.989697, 34.227649",2022-01-31,Conventional,Irrigated,Yes,19,4,11,20,0,16,13,2,0,5,3,0,484,310,442,688,416,560,26,18,24,30,39,18,93
F146,Jason Kelley,Elgeyo-Marakwet Ward 7,"4.312943, 41.561008",2024-07-12,Organic,Rain-fed,Yes,25,12,60,0,50,0,0,25,55,0,0,0,1860,1368,1512,400,400,350,1890,2405,2825,0,0,0,227
F147,Aaron Franklin,Elgeyo-Marakwet Ward 12,"-2.376339, 36.233104",2024-05-02,Conventional,Irrigated,Yes,47,47,26,46,0,21,19,0,0,0,0,0,1178,1084,1329,882,462,882,0,0,0,0,0,0,206
F148,Cheyenne Barber,Elgeyo-Marakwet Ward 1,"-1.399734, 37.541046",2020-06-27,Conventional,Rain-fed,No,0,25,0,25,6,14,31,41,13,0,1,10,375,150,225,590,678,458,860,831,612,445,277,485,166
F149,Barry Reynolds,Elgeyo-Marakwet Ward 2,"-0.872388, 37.628068",2022-02-18,Conventional,Rain-fed,Yes,8,19,0,9,12,6,14,0,10,0,0,0,285,285,133,366,306,324,230,340,350,0,0,0,78
F150,James Collins,Elgeyo-Marakwet Ward 11,"0.218989, 39.518466",2023-01-05,Organic,Irrigated,Yes,95,0,0,16,8,8,28,15,22,14,33,8,0,0,0,328,264,248,1001,841,1030,635,501,686,247
F151,Kelli Gonzalez,Elgeyo-Marakwet Ward 9,"2.083838, 41.216221",2022-08-03,Organic,Irrigated,No,44,24,47,0,0,11,0,10,9,0,12,1,1483,1345,2402,462,352,374,248,463,270,129,111,204,158
F152,Jonathan Mitchell,Elgeyo-Marakwet Ward 1,"-2.254371, 36.942815",2024-03-28,Conventional,Rain-fed,Yes,25,27,7,14,5,0,0,0,1,0,0,8,394,309,444,25,25,55,39,21,42,384,200,376,87
F153,Mark Byrd,Elgeyo-Marakwet Ward 12,"2.878171, 35.071254",2021-05-16,Organic,Irrigated,Yes,45,25,3,23,0,23,7,16,5,0,0,0,311,454,354,552,805,483,400,270,354,0,0,0,147
F154,Douglas Hoover,Elgeyo-Marakwet Ward 1,"-3.376477, 36.341986",2022-01-03,Organic,Irrigated,No,32,9,0,0,0,19,24,18,15,9,0,0,45,63,54,931,779,912,534,555,732,0,0,0,126
F155,Lisa Sanchez,Elgeyo-Marakwet Ward 5,"-1.752663, 39.998185",2023-11-10,Conventional,Rain-fed,Yes,0,11,17,0,6,14,2,1,2,0,0,0,502,774,644,706,400,614,62,83,85,0,0,0,53
F156,Timothy Maxwell,Elgeyo-Marakwet Ward 6,"1.143311, 37.836273",2022-02-20,Conventional,Rain-fed,No,16,0,41,0,14,11,33,45,0,20,21,0,1640,1107,1435,671,481,447,585,675,630,252,147,210,201
F157,Ryan Salazar,Elgeyo-Marakwet Ward 2,"-2.663508, 34.996639",2024-07-01,Conventional,Rain-fed,No,0,28,36,0,16,6,7,4,0,0,0,0,1108,2076,1184,290,540,350,20,40,52,0,0,0,97
F158,April Tran,Elgeyo-Marakwet Ward 6,"-3.353091, 40.115112",2023-04-03,Organic,Rain-fed,Yes,22,16,13,15,0,11,12,6,28,4,0,11,619,557,717,319,352,264,952,1350,754,319,451,517,138
F159,Mary Graves,Elgeyo-Marakwet Ward 4,"-1.935725, 38.982765",2025-11-29,Organic,Rain-fed,Yes,4,5,0,13,15,5,0,1,12,3,13,16,55,30,75,225,275,280,410,536,439,691,678,693,87
F160,Madeline Watts,Elgeyo-Marakwet Ward 12,"-3.674309, 41.59282",2021-06-20,Conventional,Irrigated,No,0,0,39,11,36,0,28,10,12,4,15,0,1599,1833,1521,396,540,396,502,512,564,180,225,195,155
F161,Karen Woodard,Elgeyo-Marakwet Ward 10,"4.476822, 40.385045",2021-08-13,Conventional,Irrigated,No,11,0,0,5,13,5,6,0,1,0,11,2,0,0,0,337,232,364,39,35,28,191,152,185,54
F162,Timothy Smith,Elgeyo-Marakwet Ward 10,"-3.638136, 34.762039",2022-05-10,Conventional,Irrigated,No,45,10,0,0,17,20,0,24,21,4,0,3,120,100,90,841,719,919,651,840,1389,144,141,105,144
F163,James Warren,Elgeyo-Marakwet Ward 9,"3.126671, 36.144651",2025-07-22,Conventional,Irrigated,Yes,27,0,45,4,14,0,19,28,31,17,0,0,1215,2115,2250,154,154,154,1594,1365,1818,0,0,0,185
F164,Brandon Miller,Elgeyo-Marakwet Ward 8,"2.487064, 37.679224",2025-08-25,Conventional,Rain-fed,Yes,32,40,47,0,7,28,0,6,0,17,8,14,1937,1641,1582,1358,1183,693,72,72,42,734,720,724,199
F165,Lisa Chan,Elgeyo-Marakwet Ward 3,"-1.000279, 40.774011",2021-06-18,Organic,Irrigated,Yes,2,2,2,63,7,45,40,23,36,0,0,0,66,92,104,1112,1444,1728,1238,1870,1058,0,0,0,220
F166,Alan Steele,Elgeyo-Marakwet Ward 11,"1.052961, 38.800934",2024-02-27,Organic,Rain-fed,Yes,0,10,60,7,17,0,40,20,12,0,0,0,2610,1980,2220,204,187,221,700,696,584,0,0,0,166
F167,Thomas Harris,Elgeyo-Marakwet Ward 7,"1.658864, 40.410018",2025-10-22,Organic,Rain-fed,No,0,12,28,24,7,0,0,7,5,11,0,0,828,940,912,56,70,105,177,269,204,0,0,0,94
F168,Jessica Jones,Elgeyo-Marakwet Ward 9,"4.037315, 34.941865",2025-06-21,Conventional,Rain-fed,Yes,66,0,61,0,9,0,38,0,0,0,15,0,2501,1525,2196,72,45,126,0,0,0,90,105,195,189
F169,Tyler Jackson,Elgeyo-Marakwet Ward 4,"-2.027297, 35.319395",2024-10-29,Conventional,Rain-fed,Yes,32,3,52,0,34,21,4,9,5,0,0,0,2269,1813,1957,742,1246,1319,267,274,259,0,0,0,160
F170,Mitchell Mack,Elgeyo-Marakwet Ward 12,"2.35132, 37.512044",2025-12-28,Organic,Irrigated,No,27,2,84,0,0,45,3,11,55,0,0,0,3892,2296,2280,1755,1800,1530,1254,1826,2189,0,0,0,227
F171,Andrew Jenkins,Elgeyo-Marakwet Ward 3,"0.457463, 38.301635",2020-10-31,Organic,Rain-fed,No,50,47,2,0,29,0,5,5,1,0,23,14,413,567,632,348,406,174,101,89,65,934,939,925,176
F172,Lori Garrett,Elgeyo-Marakwet Ward 9,"-3.092702, 36.065566",2021-02-18,Conventional,Rain-fed,No,14,69,67,2,15,20,0,0,23,0,0,0,2970,3638,3713,830,750,820,529,920,1104,0,0,0,210
F173,Lori Bell,Elgeyo-Marakwet Ward 1,"-1.506022, 41.09995",2023-02-05,Conventional,Rain-fed,No,12,41,18,0,31,2,15,0,0,0,0,13,1148,979,999,471,230,300,0,0,0,312,611,299,132
F174,Anthony Hernandez,Elgeyo-Marakwet Ward 12,"-0.17781, 37.044216",2020-06-12,Organic,Rain-fed,No,13,30,18,0,0,8,20,0,16,0,0,0,858,666,936,344,192,256,656,704,416,0,0,0,105
F175,Courtney Gutierrez,Elgeyo-Marakwet Ward 4,"1.375709, 39.06508",2021-05-25,Organic,Irrigated,Yes,51,65,0,18,8,0,15,0,11,0,0,0,585,585,715,112,112,80,264,539,539,0,0,0,168
F176,Leah Johnson,Elgeyo-Marakwet Ward 6,"-3.873447, 34.948995",2020-04-20,Organic,Irrigated,No,18,33,21,0,6,0,22,9,9,13,1,0,1251,1416,1383,90,36,60,270,450,270,14,11,5,132
F177,Casey Chambers,Elgeyo-Marakwet Ward 10,"0.958915, 34.242817",2021-01-23,Conventional,Rain-fed,Yes,69,22,28,0,10,0,20,21,0,0,20,7,1396,1406,1286,130,50,130,210,189,126,357,554,394,197
F178,Samuel Williams,Elgeyo-Marakwet Ward 2,"0.973408, 40.040347",2021-05-02,Conventional,Rain-fed,Yes,50,40,24,17,35,0,3,0,25,0,0,0,1048,968,1560,455,350,420,1200,1050,750,0,0,0,194
F179,Marissa James,Elgeyo-Marakwet Ward 12,"0.178736, 39.032539",2021-10-01,Conventional,Rain-fed,No,78,0,42,28,43,48,8,0,0,0,0,0,1764,1596,1932,2105,2585,2681,0,0,0,0,0,0,247
F180,Dr. Jeremiah Johnson IV,Elgeyo-Marakwet Ward 3,"0.057659, 40.669292",2022-03-06,Organic,Irrigated,Yes,40,29,27,11,19,26,16,0,28,0,0,0,1264,957,1617,989,932,991,1400,1260,840,0,0,0,196
F181,Stephanie Gray,Elgeyo-Marakwet Ward 2,"-2.140601, 34.179678",2023-12-04,Organic,Rain-fed,No,3,16,26,9,1,0,4,6,16,0,4,6,1460,978,1440,14,9,10,714,642,866,306,282,172,91
F182,Melissa Hodges,Elgeyo-Marakwet Ward 10,"-1.666153, 35.164581",2022-04-19,Organic,Rain-fed,Yes,6,10,13,2,0,11,15,7,9,12,0,8,640,479,661,539,407,440,481,358,478,392,336,384,93
F183,Aaron Rojas,Elgeyo-Marakwet Ward 10,"3.841824, 37.76908",2025-12-23,Conventional,Irrigated,Yes,3,15,15,0,1,3,0,2,0,6,6,9,810,465,885,147,133,101,20,20,12,282,462,444,60
F184,Brandon Hayden,Elgeyo-Marakwet Ward 12,"-3.03588, 35.989197",2023-04-16,Conventional,Irrigated,Yes,0,24,39,14,10,0,9,0,0,0,0,0,1026,1731,1947,130,150,150,0,0,0,0,0,0,96
F185,Sarah Ramirez,Elgeyo-Marakwet Ward 4,"-4.080471, 38.988891",2020-03-12,Organic,Irrigated,Yes,11,36,0,6,0,10,20,0,11,0,17,3,324,324,468,490,310,320,440,330,528,212,253,217,114
F186,Catherine Beck,Elgeyo-Marakwet Ward 9,"0.131266, 34.531596",2021-03-18,Conventional,Rain-fed,No,6,0,36,5,14,10,12,0,6,0,0,0,1296,1080,720,426,504,356,132,174,138,0,0,0,89
F187,John Garcia,Elgeyo-Marakwet Ward 6,"0.862626, 41.177223",2023-12-27,Conventional,Rain-fed,No,0,29,44,10,26,41,7,0,38,0,0,0,2301,1389,2490,1326,1069,1166,1102,1862,1178,0,0,0,195
F188,Jacob Moss,Elgeyo-Marakwet Ward 1,"2.955619, 39.371843",2023-08-08,Conventional,Rain-fed,No,2,0,41,28,0,23,14,1,19,31,27,0,1312,1886,1189,460,736,966,784,411,584,324,297,216,186
F189,Paula Williams,Elgeyo-Marakwet Ward 7,"0.660931, 39.970559",2023-08-25,Organic,Irrigated,Yes,0,1,36,33,32,56,4,22,23,0,15,2,1159,841,1383,2192,1392,1872,776,1480,1001,131,233,274,224
F190,James Brown,Elgeyo-Marakwet Ward 9,"-1.807317, 40.354586",2023-08-03,Conventional,Rain-fed,Yes,54,4,58,17,0,11,21,0,7,0,0,0,1684,2824,2294,297,440,418,182,280,252,0,0,0,172
F191,Jennifer Smith,Elgeyo-Marakwet Ward 10,"3.667394, 37.169139",2021-02-06,Organic,Rain-fed,Yes,4,0,21,1,10,0,11,9,17,0,0,0,672,462,525,150,60,70,931,634,636,0,0,0,73
F192,John Brown,Elgeyo-Marakwet Ward 3,"-0.112905, 39.475264",2024-09-16,Conventional,Rain-fed,Yes,28,0,10,15,11,39,39,0,2,0,1,24,400,260,420,1375,1353,1698,72,82,90,514,1167,1140,169
F193,Adam Carr,Elgeyo-Marakwet Ward 10,"3.326753, 36.552484",2020-02-02,Organic,Rain-fed,Yes,7,35,7,4,42,6,24,35,34,0,15,13,798,595,511,744,648,630,1130,1744,2085,740,495,408,222
F194,Mr. Richard Richards,Elgeyo-Marakwet Ward 2,"0.500485, 38.886779",2022-03-02,Conventional,Irrigated,Yes,0,88,48,20,35,0,0,8,0,2,20,9,2952,2808,1768,420,455,420,120,120,72,536,696,564,230
F195,Kevin Kim,Elgeyo-Marakwet Ward 9,"1.930202, 41.326827",2025-11-28,Conventional,Irrigated,Yes,47,31,16,48,0,7,13,25,3,0,0,0,914,682,897,301,280,175,218,442,325,0,0,0,190
F196,Brianna Carlson,Elgeyo-Marakwet Ward 10,"-2.545256, 34.475183",2025-11-06,Conventional,Irrigated,No,16,8,16,2,24,4,26,3,27,11,0,0,712,736,552,224,416,396,1284,954,1179,0,0,0,137
F197,Elizabeth Valentine,Elgeyo-Marakwet Ward 6,"3.936038, 40.604474",2021-09-28,Conventional,Rain-fed,No,36,23,60,0,23,33,9,0,19,0,0,0,1679,2787,2316,1039,1025,1312,437,551,646,0,0,0,203
F198,Nancy Pacheco,Elgeyo-Marakwet Ward 4,"-0.799498, 36.625108",2021-03-28,Conventional,Irrigated,No,76,13,72,0,32,0,0,20,29,0,0,0,1904,1544,2264,384,416,352,994,1101,885,0,0,0,242
F199,Hector Vaughn,Elgeyo-Marakwet Ward 12,"3.163521, 38.310504",2021-08-05,Organic,Rain-fed,Yes,0,8,19,47,0,16,22,40,31,0,0,0,835,891,696,688,800,352,1715,1316,1042,0,0,0,183
F200,Benjamin Adams,Elgeyo-Marakwet Ward 5,"0.802693, 38.635444",2023-08-16,Organic,Rain-fed,Yes,0,18,10,1,0,5,6,6,4,0,0,0,318,650,586,120,155,200,230,220,162,0,0,0,50
F201,Ashley Bennett,Elgeyo-Marakwet Ward 9,"3.407289, 36.93133",2024-12-14,Organic,Rain-fed,Yes,45,74,3,0,16,0,57,3,0,0,0,0,662,537,1097,96,96,112,33,36,45,0,0,0,198
F202,Mark Hicks,Elgeyo-Marakwet Ward 11,"4.172241, 38.065671",2024-10-25,Organic,Irrigated,No,3,48,23,7,8,0,2,11,5,14,0,20,1126,1229,1260,40,64,40,335,286,175,480,940,500,141
F203,Robert Browning,Elgeyo-Marakwet Ward 8,"1.45356, 37.606189",2020-10-15,Organic,Rain-fed,Yes,11,0,34,0,46,28,5,12,19,35,0,17,748,680,986,1238,1124,1452,588,901,649,527,748,493,207
F204,Jonathan Shelton,Elgeyo-Marakwet Ward 9,"-2.284685, 37.838873",2021-05-19,Organic,Irrigated,No,4,28,45,7,0,0,17,0,30,0,2,7,1669,1540,1995,0,0,0,720,1020,1500,220,319,218,140
F205,Emma Sampson,Elgeyo-Marakwet Ward 5,"3.66572, 40.151148",2023-12-28,Conventional,Rain-fed,No,67,52,1,0,25,0,0,41,0,0,0,0,285,343,595,250,200,325,328,287,287,0,0,0,186
F206,Alexandra Mahoney,Elgeyo-Marakwet Ward 5,"-3.481971, 40.39303",2022-08-27,Conventional,Irrigated,Yes,18,38,0,31,0,7,11,24,24,0,0,0,380,342,570,147,343,217,840,1104,816,0,0,0,153
F207,Angela Martin,Elgeyo-Marakwet Ward 3,"-4.493002, 38.17837",2024-10-23,Conventional,Irrigated,Yes,21,12,21,23,0,49,16,10,21,0,0,0,936,573,735,1323,1372,1617,864,718,858,0,0,0,173
F208,Pamela Wilson,Elgeyo-Marakwet Ward 2,"-0.495528, 36.175627",2023-07-02,Organic,Irrigated,No,9,24,24,0,0,0,10,5,0,0,0,0,720,912,1248,0,0,0,55,75,35,0,0,0,72
F209,Kelly Anderson,Elgeyo-Marakwet Ward 1,"0.98588, 35.16561",2023-03-18,Conventional,Irrigated,Yes,25,45,53,0,8,0,2,25,6,10,0,0,2570,1921,2191,120,96,64,427,282,546,0,0,0,174
F210,Christina Green,Elgeyo-Marakwet Ward 9,"3.025501, 38.384469",2020-09-21,Conventional,Rain-fed,No,53,3,5,24,22,22,34,0,40,0,0,0,124,207,158,1012,858,748,1160,1640,1520,0,0,0,203
F211,Veronica Mosley,Elgeyo-Marakwet Ward 9,"1.300723, 39.432586",2022-09-02,Organic,Irrigated,Yes,11,37,6,0,33,27,4,30,22,0,0,0,347,526,601,1443,1464,1128,1454,1196,1076,0,0,0,170
F212,Nicole Drake,Elgeyo-Marakwet Ward 12,"-3.679831, 35.622012",2021-06-06,Organic,Irrigated,Yes,33,28,22,7,0,14,0,0,7,0,0,0,908,780,870,574,490,350,168,273,266,0,0,0,111
F213,Dr. John Lee,Elgeyo-Marakwet Ward 7,"2.821709, 35.865427",2025-10-07,Conventional,Irrigated,No,24,68,28,0,23,27,0,25,0,0,0,0,1256,1852,1620,1487,909,1518,175,225,225,0,0,0,195
F214,Kimberly Baldwin,Elgeyo-Marakwet Ward 6,"-4.393164, 40.930893",2024-11-18,Organic,Irrigated,No,12,11,7,0,3,3,3,9,3,0,3,1,332,308,335,195,120,132,177,114,138,48,75,38,55
F215,Randy Barron,Elgeyo-Marakwet Ward 9,"2.502143, 41.864082",2023-10-22,Conventional,Rain-fed,No,55,38,57,18,52,10,0,0,0,0,0,0,2907,1824,3420,802,762,980,0,0,0,0,0,0,230
F216,Elizabeth Gibson,Elgeyo-Marakwet Ward 11,"-0.910561, 41.81974",2020-08-07,Conventional,Rain-fed,Yes,37,0,63,0,0,6,0,35,5,3,12,3,1512,1701,2898,174,270,288,495,625,500,213,324,243,164
F217,Scott Li,Elgeyo-Marakwet Ward 8,"-1.968255, 40.802502",2022-10-19,Organic,Irrigated,Yes,4,3,7,30,8,9,7,20,8,0,0,0,179,185,333,271,503,478,508,404,408,0,0,0,96
F218,Jon Wong,Elgeyo-Marakwet Ward 11,"-4.382195, 35.224979",2023-09-16,Organic,Irrigated,No,23,15,7,13,0,5,0,6,0,0,0,2,481,474,252,160,170,175,54,30,48,50,80,66,71
F219,Jorge Johnson,Elgeyo-Marakwet Ward 10,"3.387197, 41.248096",2020-06-14,Conventional,Rain-fed,No,68,9,51,22,0,13,7,24,11,0,0,0,2421,1944,2529,429,286,520,469,697,544,0,0,0,205
F220,Karen Lee,Elgeyo-Marakwet Ward 11,"-2.928338, 39.571628",2022-07-23,Conventional,Rain-fed,No,8,0,30,1,10,4,3,10,15,0,0,0,930,1020,1260,332,230,222,605,835,665,0,0,0,81
F221,Bryan Russell,Elgeyo-Marakwet Ward 3,"2.160253, 41.553211",2020-02-06,Conventional,Irrigated,Yes,12,0,28,23,0,2,22,0,0,0,2,0,644,868,1064,54,54,82,0,0,0,30,10,12,89
F222,Jeremy Martinez,Elgeyo-Marakwet Ward 9,"-2.468957, 36.314267",2024-02-10,Conventional,Rain-fed,Yes,2,24,4,14,12,2,11,6,0,0,0,0,280,496,448,206,184,194,42,36,66,0,0,0,75
F223,Nathaniel Hurst,Elgeyo-Marakwet Ward 5,"1.862664, 41.646129",2023-01-24,Conventional,Rain-fed,Yes,52,16,60,6,0,18,18,0,21,0,0,0,2036,1732,3036,468,450,540,840,714,735,0,0,0,191
F224,Richard Smith,Elgeyo-Marakwet Ward 3,"-3.044931, 40.009859",2021-07-19,Conventional,Irrigated,No,8,29,12,0,0,3,0,7,10,3,4,2,599,664,838,90,69,111,475,337,349,114,80,98,78
F225,Katherine Patel,Elgeyo-Marakwet Ward 1,"-1.332939, 35.070583",2023-03-18,Organic,Irrigated,Yes,39,68,0,31,0,38,0,20,0,2,0,0,748,408,884,1444,874,1748,140,140,300,0,0,0,198
F226,Kevin Brown,Elgeyo-Marakwet Ward 1,"0.483857, 41.067635",2025-06-20,Organic,Irrigated,No,13,9,5,5,4,0,6,0,9,0,0,0,274,230,317,24,40,36,441,342,333,0,0,0,51
F227,James Cruz,Elgeyo-Marakwet Ward 9,"-1.087887, 36.147545",2023-01-31,Conventional,Irrigated,Yes,70,66,10,18,0,13,25,0,0,0,0,0,1092,1490,1016,390,364,390,0,0,0,0,0,0,202
F228,Gregory Humphrey,Elgeyo-Marakwet Ward 11,"-1.351384, 36.612826",2024-12-02,Conventional,Irrigated,Yes,4,29,12,0,18,0,3,9,12,16,0,0,710,666,941,162,234,108,699,642,660,0,0,0,103
F229,Timothy Day,Elgeyo-Marakwet Ward 10,"0.800676, 35.390152",2025-05-05,Organic,Rain-fed,No,11,39,28,0,13,17,0,20,0,0,0,0,939,1382,1918,832,840,861,260,100,100,0,0,0,128
F230,Jennifer Townsend,Elgeyo-Marakwet Ward 11,"-1.916254, 36.142629",2023-03-31,Conventional,Irrigated,No,19,5,42,30,10,0,27,2,9,0,0,0,1626,1525,910,90,80,60,271,255,388,0,0,0,144
F231,Jennifer Howard,Elgeyo-Marakwet Ward 4,"1.77966, 37.044639",2020-08-25,Conventional,Irrigated,No,48,31,1,14,23,28,0,0,25,22,4,0,440,277,315,1582,1556,1490,1125,525,700,36,44,52,196
F232,Jesus Miller,Elgeyo-Marakwet Ward 10,"1.507156, 36.769578",2024-04-04,Conventional,Rain-fed,Yes,0,35,0,9,0,26,1,22,21,0,13,0,280,525,245,1248,1222,1014,1097,956,1101,65,143,117,127
F233,Tommy Roberts,Elgeyo-Marakwet Ward 5,"-1.178785, 40.962859",2024-05-28,Conventional,Rain-fed,Yes,7,71,18,23,23,21,0,22,12,0,0,0,1372,1289,751,1026,797,1374,656,470,460,0,0,0,197
