Farmer ID,Farmer Name,Location,GPS Coordinates,Date of Registration,Farming Method,Irrigation Method,Training Received,Mango Trees (0–3 yrs),Mango Trees (3–5 yrs),Mango Trees (5+ yrs),Hass Trees (0–3 yrs),Hass Trees (3–5 yrs),Hass Trees (5+ yrs),Fuerte Trees (0–3 yrs),Fuerte Trees (3–5 yrs),Fuerte Trees (5+ yrs),Pixie Trees (0–3 yrs),Pixie Trees (3–5 yrs),Pixie Trees (5+ yrs),Mango Season 1,Mango Season 2,Mango Season 3,Hass Season 1,Hass Season 2,Hass Season 3,Fuerte Season 1,Fuerte Season 2,Fuerte Season 3,Pixie Season 1,Pixie Season 2,Pixie Season 3,Total Trees
F125,Angela Johnson,Kericho Ward 12,"-2.687798, 36.420295",2025-03-13,Organic,Irrigated,No,34,50,64,2,8,34,10,21,0,0,0,0,3366,2876,1694,948,1366,1176,210,315,294,0,0,0,223
F126,Anita Martinez,Kericho Ward 9,"-1.718434, 37.889215",2025-01-28,Organic,Rain-fed,No,82,2,34,0,32,13,0,14,0,0,0,27,1404,1406,1696,942,988,731,210,168,126,648,675,1296,204
F127,Jonathan Case,Kericho Ward 8,"-0.844525, 35.097574",2021-10-03,Organic,Rain-fed,No,13,38,0,0,33,14,15,5,16,0,0,0,494,494,228,894,984,915,649,455,742,0,0,0,134
F128,Pam Stewart,Kericho Ward 11,"-4.049526, 35.327582",2025-07-26,Organic,Rain-fed,No,83,43,77,8,0,14,0,4,12,0,0,0,2749,2072,3159,336,644,532,368,576,444,0,0,0,241
F129,Angela Frederick,Kericho Ward 8,"-4.29004, 41.404892",2020-09-13,Conventional,Irrigated,Yes,11,35,22,15,11,5,0,0,0,0,0,0,1054,1257,1207,231,221,321,0,0,0,0,0,0,99
F130,Kimberly French,Kericho Ward 12,"3.001023, 35.193265",2022-07-24,Conventional,Rain-fed,No,2,8,10,5,8,0,0,9,8,0,0,0,402,464,284,104,40,104,399,229,283,0,0,0,50
F131,Dr. Alexander Dominguez,Kericho Ward 12,"-3.240303, 38.55179",2024-06-20,Conventional,Irrigated,Yes,16,0,36,0,17,5,0,16,8,11,0,12,972,972,936,280,393,241,272,384,544,384,300,264,121
F132,William Curtis,Kericho Ward 9,"0.458026, 39.520411",2020-11-30,Organic,Irrigated,Yes,34,12,82,18,56,0,12,21,0,0,0,0,3038,2862,2312,784,672,392,126,315,273,0,0,0,235
F133,Kenneth Rivera,Kericho Ward 12,"3.262531, 41.165226",2025-04-15,Conventional,Rain-fed,No,3,10,84,28,0,53,28,39,0,0,0,0,3410,1814,3850,1696,1696,1643,195,273,351,0,0,0,245
F134,Megan Hayes,Kericho Ward 3,"3.40702, 36.240338",2022-10-12,Organic,Rain-fed,Yes,10,31,0,6,0,25,6,15,30,15,17,0,434,434,372,725,1225,950,975,1005,1245,204,153,136,155
F135,Seth Holland,Kericho Ward 10,"-0.782363, 35.945954",2021-10-29,Conventional,Irrigated,Yes,14,39,0,0,23,15,11,5,22,20,9,0,390,546,351,823,942,1049,874,920,871,108,54,81,158
F136,Jessica Gay MD,Kericho Ward 6,"2.484234, 35.87469",2025-05-14,Organic,Irrigated,No,42,0,2,0,13,21,33,14,23,0,0,0,100,72,52,1038,1085,889,1151,1249,780,0,0,0,148
F137,Mrs. Melissa Powell,Kericho Ward 7,"-1.879349, 36.352164",2021-05-03,Organic,Irrigated,Yes,7,56,0,35,21,37,0,0,13,0,0,0,280,392,672,1352,1960,1864,299,650,273,0,0,0,169
F138,Michael Romero,Kericho Ward 10,"-3.78772, 38.636158",2020-12-29,Organic,Rain-fed,No,0,18,16,19,20,0,22,19,7,0,0,0,686,518,886,160,120,240,533,347,263,0,0,0,121
F139,Kathryn Lawson,Kericho Ward 8,"-3.000176, 40.075822",2022-09-25,Conventional,Irrigated,No,10,45,44,3,22,0,0,0,0,0,0,0,1545,2080,1723,176,220,264,0,0,0,0,0,0,124
F140,Kevin Armstrong,Kericho Ward 9,"-3.418989, 41.492557",2022-05-03,Organic,Rain-fed,No,34,1,39,22,28,4,24,5,29,0,0,2,1453,1881,1724,312,368,500,1495,1089,1127,90,88,70,188
F141,Sharon Smith,Kericho Ward 7,"-0.986116, 40.4095",2020-08-16,Conventional,Rain-fed,Yes,53,42,28,8,9,0,3,33,0,0,0,0,1778,1148,994,81,117,99,330,495,297,0,0,0,176
F142,Emily Gates,Kericho Ward 11,"2.086207, 40.017473",2022-01-15,Organic,Rain-fed,Yes,0,14,21,11,0,17,0,0,0,0,15,17,1050,616,1134,765,578,629,0,0,0,607,769,560,95
F143,Ms. Cheryl Baker DDS,Kericho Ward 12,"-1.206638, 39.240828",2021-04-21,Organic,Rain-fed,No,8,43,2,19,6,0,21,16,25,0,0,0,656,328,412,42,54,30,917,801,778,0,0,0,140
F144,Melissa Parker,Kericho Ward 1,"1.963197, 34.526898",2025-10-15,Conventional,Irrigated,Yes,64,78,52,0,0,0,0,9,22,0,14,0,3458,2054,3250,0,0,0,1045,1204,578,196,210,84,239
F145,Keith Jarvis,Kericho Ward 3,"0.840316, 38.822386",2020-02-03,Organic,Rain-fed,Yes,71,76,44,0,0,41,0,0,0,0,0,0,3024,1380,2092,1394,1066,1968,0,0,0,0,0,0,232
F146,Mark Thompson,Kericho Ward 3,"-3.042959, 37.032376",2021-06-23,Conventional,Rain-fed,Yes,17,10,39,37,0,16,5,2,18,0,24,0,1241,1075,1445,720,416,752,742,732,442,120,120,216,168
F147,Bryan Palmer,Kericho Ward 12,"-2.112263, 37.056476",2020-04-16,Organic,Rain-fed,Yes,35,43,1,23,0,18,9,8,12,0,0,0,519,326,519,594,414,378,476,316,364,0,0,0,149
F148,Heather Ford,Kericho Ward 1,"-1.681991, 34.781028",2025-07-01,Organic,Rain-fed,No,0,43,0,18,13,20,0,3,0,13,16,3,516,559,258,984,969,1062,21,36,30,237,205,220,129
F149,Felicia Brown,Kericho Ward 6,"3.015797, 37.853229",2020-03-04,Conventional,Irrigated,No,5,8,31,1,3,11,8,22,0,8,3,5,770,909,1490,550,279,505,220,264,264,149,234,133,105
F150,Jessica Moody,Kericho Ward 3,"2.045051, 37.093301",2023-10-01,Conventional,Irrigated,Yes,39,11,13,0,6,37,21,20,0,24,34,5,620,543,691,924,1805,1003,100,140,200,275,552,382,210
F151,Phillip Garcia,Kericho Ward 6,"-3.379185, 36.704579",2021-10-23,Conventional,Irrigated,Yes,7,23,12,0,0,9,2,9,8,11,0,0,606,771,402,432,351,288,258,373,303,0,0,0,81
F152,Priscilla Jenkins,Kericho Ward 11,"2.866274, 38.400274",2023-07-04,Conventional,Rain-fed,No,50,0,31,37,0,0,0,39,0,24,18,18,682,1550,1519,0,0,0,585,234,429,738,1026,900,217
F153,Meghan Gardner,Kericho Ward 3,"-1.879898, 40.593831",2024-07-06,Organic,Rain-fed,Yes,16,60,10,13,4,4,19,26,55,0,0,0,850,1080,670,108,148,224,2046,1780,2460,0,0,0,207
F154,Ian Meyer,Kericho Ward 11,"-2.786646, 34.094386",2022-04-15,Conventional,Irrigated,Yes,17,44,16,1,0,21,0,13,0,0,6,0,748,1400,1248,1008,966,693,78,104,169,60,72,84,118
F155,Pamela Murphy,Kericho Ward 8,"-3.922791, 34.326411",2021-04-21,Organic,Irrigated,Yes,0,24,2,0,22,24,0,11,3,0,16,0,382,278,254,1178,970,1236,247,189,273,224,112,80,102
F156,Lawrence Conrad,Kericho Ward 6,"-2.27471, 39.416165",2025-04-15,Conventional,Rain-fed,Yes,64,72,0,6,0,15,16,0,0,0,2,35,936,864,576,330,420,540,0,0,0,860,1008,765,210
F157,Spencer Weber,Kericho Ward 1,"-0.287758, 36.150398",2024-03-21,Conventional,Rain-fed,Yes,44,44,74,0,12,31,15,0,0,0,0,0,3606,1996,3798,1045,790,742,0,0,0,0,0,0,220
F158,Sonya Jenkins,Kericho Ward 7,"-2.755576, 39.103767",2025-01-23,Organic,Irrigated,Yes,0,45,0,4,5,35,8,33,0,0,0,0,315,630,315,1000,985,855,198,264,429,0,0,0,130
F159,Laurie Pruitt,Kericho Ward 4,"-3.174217, 36.700005",2023-06-26,Conventional,Irrigated,No,74,40,24,8,1,54,27,8,0,0,0,0,1352,1496,1048,1193,1739,1471,112,80,120,0,0,0,236
F160,Heather Mendez,Kericho Ward 6,"-3.492988, 35.755611",2024-03-24,Conventional,Irrigated,Yes,38,54,0,7,32,6,0,4,22,14,14,0,810,648,594,514,390,424,1024,856,464,70,84,140,191
F161,Nichole Guerrero,Kericho Ward 2,"-1.893309, 38.104199",2020-03-19,Organic,Rain-fed,Yes,37,29,0,5,26,6,2,16,8,0,0,0,290,319,406,652,382,512,568,584,312,0,0,0,129
F162,Victoria Powell,Kericho Ward 11,"1.493899, 39.484826",2023-11-10,Conventional,Irrigated,No,0,39,24,0,9,26,0,44,45,33,0,6,786,1449,1605,679,672,1085,1478,2198,2465,294,120,258,226
F163,Jeffrey Roth,Kericho Ward 12,"2.10446, 34.092577",2024-08-31,Organic,Rain-fed,No,5,18,15,12,23,2,0,18,9,0,0,0,594,720,834,241,366,202,522,459,612,0,0,0,102
F164,Sean Silva,Kericho Ward 10,"-0.000975, 35.04742",2023-07-25,Conventional,Rain-fed,Yes,15,5,12,0,30,19,3,6,35,0,0,0,456,505,578,1193,908,1025,1198,765,1583,0,0,0,125
F165,Kimberly Olson,Kericho Ward 1,"-2.993019, 34.476903",2021-05-25,Conventional,Irrigated,No,2,23,16,0,12,0,0,1,11,0,2,0,710,804,971,72,96,96,532,250,471,16,14,24,67
F166,Andrew Alvarado,Kericho Ward 11,"1.593384, 39.589522",2021-05-17,Conventional,Rain-fed,No,10,46,0,14,2,0,13,21,0,2,0,8,322,322,644,26,24,24,147,168,189,248,224,352,116
F167,Kristine Peck,Kericho Ward 10,"-0.675332, 36.623458",2023-12-22,Conventional,Irrigated,Yes,0,80,40,0,35,0,18,5,51,1,0,0,2320,1800,2080,490,525,490,1539,1478,2580,0,0,0,230
F168,Ashley Gonzalez,Kericho Ward 10,"2.080585, 35.152653",2020-03-30,Organic,Rain-fed,No,41,22,77,7,13,0,25,11,40,0,0,0,2112,1947,3267,169,169,143,1685,1485,1539,0,0,0,236
F169,Justin Galvan,Kericho Ward 6,"-2.450199, 39.321616",2020-07-06,Organic,Rain-fed,No,13,0,30,0,8,15,46,50,13,34,6,9,600,690,1170,741,689,688,660,905,872,294,504,423,224
F170,Renee Richardson,Kericho Ward 11,"-1.155011, 40.396689",2024-12-30,Conventional,Irrigated,No,50,20,0,10,0,3,19,38,25,0,0,0,120,280,100,138,84,81,1494,1440,1682,0,0,0,165
F171,Jeremy Burton,Kericho Ward 10,"-2.313288, 35.130779",2021-08-23,Organic,Rain-fed,Yes,34,78,0,0,11,0,5,15,0,24,34,6,624,390,1014,110,165,55,90,150,90,750,538,496,207
F172,Mary Martinez,Kericho Ward 7,"4.272402, 40.003793",2025-02-11,Conventional,Rain-fed,Yes,6,50,33,8,6,7,12,0,0,0,0,0,1672,2004,1459,366,387,275,0,0,0,0,0,0,122
F173,Christopher Walsh,Kericho Ward 7,"-2.609674, 34.929972",2022-09-16,Conventional,Irrigated,Yes,8,19,40,0,0,13,21,27,0,3,18,10,1108,1434,1015,416,377,520,270,216,189,450,474,608,159
F174,Brittany Miller,Kericho Ward 2,"2.894336, 40.289446",2024-02-01,Conventional,Irrigated,Yes,61,9,6,0,5,7,2,0,2,16,28,24,342,258,300,333,398,322,72,54,46,1244,1076,1344,160
F175,Jennifer Brady,Kericho Ward 1,"1.134498, 34.011247",2022-03-05,Organic,Irrigated,Yes,2,23,23,3,0,5,13,4,0,0,0,0,667,782,805,100,185,135,40,28,24,0,0,0,73
F176,Victor Wright,Kericho Ward 2,"0.560864, 37.413623",2020-12-07,Conventional,Irrigated,Yes,0,0,22,10,34,32,4,12,12,0,3,0,792,616,726,1554,1276,1302,492,372,684,33,18,27,129
F177,Deanna Aguilar,Kericho Ward 9,"2.460362, 40.074946",2022-04-29,Organic,Rain-fed,No,63,8,66,12,1,0,0,25,31,0,0,0,2308,2770,1548,15,5,10,1341,1323,807,0,0,0,206
F178,Christine Taylor,Kericho Ward 6,"-2.50903, 41.619297",2025-12-29,Organic,Rain-fed,No,71,37,0,29,24,0,8,8,48,0,0,0,518,333,407,120,312,264,2400,1288,1696,0,0,0,225
F179,John Marquez,Kericho Ward 10,"-0.619011, 35.725779",2021-11-15,Organic,Rain-fed,Yes,23,41,0,0,0,14,12,2,0,6,1,6,287,533,492,308,546,504,10,26,16,210,150,249,105
F180,Jonathan Hicks,Kericho Ward 6,"-3.440385, 36.15579",2024-01-15,Organic,Irrigated,No,13,38,0,6,9,21,0,50,31,0,37,34,266,570,304,633,483,939,1387,1807,1633,1684,1894,1619,239
F181,Lynn Gibson,Kericho Ward 2,"4.112911, 40.321405",2020-09-12,Organic,Irrigated,No,38,0,36,36,15,33,20,27,0,0,0,0,1476,1800,1620,780,1044,1776,324,351,216,0,0,0,205
F182,James Peterson,Kericho Ward 12,"0.632258, 37.130943",2025-09-21,Organic,Irrigated,No,6,24,0,15,8,3,0,0,10,0,0,3,240,288,288,179,258,139,480,200,490,147,126,117,69
F183,Amanda Monroe,Kericho Ward 12,"2.472853, 40.905709",2021-04-29,Organic,Rain-fed,No,48,13,5,26,0,0,1,12,24,0,0,0,291,183,298,0,0,0,948,1116,696,0,0,0,129
F184,James Collins,Kericho Ward 4,"1.464976, 37.008023",2022-03-16,Organic,Irrigated,No,10,0,82,7,6,0,45,43,0,35,0,16,2870,2132,3198,66,90,90,430,344,559,352,336,736,244
F185,Joe Smith,Kericho Ward 7,"3.532193, 39.285455",2021-02-14,Conventional,Irrigated,No,34,0,38,8,14,21,28,13,0,0,10,0,1064,1862,988,756,1001,980,78,117,104,130,140,110,166
F186,Andrea Winters,Kericho Ward 12,"1.187788, 38.340564",2024-08-16,Conventional,Irrigated,Yes,0,23,57,8,1,15,35,35,42,0,0,0,1882,1974,2236,583,667,695,1435,1890,1309,0,0,0,216
F187,Greg Miller,Kericho Ward 6,"-2.921375, 36.501909",2022-03-09,Conventional,Rain-fed,No,43,61,9,0,11,0,11,0,8,0,15,0,652,1108,839,154,88,88,264,320,208,165,150,75,158
F188,Sandra Bryant,Kericho Ward 1,"-3.766308, 34.183559",2025-04-16,Organic,Irrigated,No,22,8,12,0,9,0,0,6,0,6,0,7,600,384,488,117,99,63,36,42,90,322,308,252,70
F189,Phillip Warren,Kericho Ward 10,"-3.697094, 37.34193",2022-06-01,Conventional,Rain-fed,Yes,14,58,25,0,28,0,30,0,17,0,0,0,1688,1313,1487,224,308,308,493,782,374,0,0,0,172
F190,Amy Lopez,Kericho Ward 4,"0.042648, 41.250776",2024-04-04,Conventional,Rain-fed,No,48,77,40,0,0,29,6,0,39,0,0,0,2207,2576,2721,1334,1073,609,1677,1638,1677,0,0,0,239
F191,Dawn Scott,Kericho Ward 12,"0.285116, 41.196642",2025-01-23,Conventional,Rain-fed,Yes,63,14,76,13,32,14,3,0,7,0,0,0,2186,2178,3208,740,826,1064,189,322,140,0,0,0,222
F192,Judith Hall,Kericho Ward 1,"-3.903781, 36.079558",2021-11-08,Conventional,Rain-fed,No,0,5,42,25,12,0,0,25,0,7,0,3,2056,1110,1152,144,60,120,350,325,350,141,150,78,119
F193,William Mccann,Kericho Ward 8,"1.910812, 41.487992",2021-08-05,Organic,Irrigated,No,30,15,27,3,31,26,0,0,12,0,0,0,1575,1197,1038,1464,1672,877,336,600,456,0,0,0,144
F194,Mark Hanson,Kericho Ward 12,"-2.962747, 35.132433",2023-08-18,Organic,Rain-fed,No,27,35,23,16,0,51,0,29,0,0,0,0,1605,1385,1144,1122,1479,1326,290,203,377,0,0,0,181
F195,Aaron Franco,Kericho Ward 9,"-0.32687, 40.317242",2024-05-01,Organic,Irrigated,No,1,24,12,8,17,8,21,0,0,0,11,0,660,876,828,469,497,533,0,0,0,66,77,165,102
F196,Raymond Bailey,Kericho Ward 1,"-2.078328, 35.794737",2023-12-21,Conventional,Irrigated,Yes,11,48,62,45,0,24,0,0,26,0,19,0,3614,2306,3216,864,696,888,936,1040,780,190,133,95,235
F197,Jenna Phillips,Kericho Ward 5,"-0.929116, 41.534107",2021-03-20,Conventional,Rain-fed,No,17,2,0,22,13,0,0,0,19,0,16,11,26,12,18,143,104,65,817,760,950,763,529,687,100
F198,Anthony Allen,Kericho Ward 8,"-1.781428, 41.313324",2022-07-31,Organic,Irrigated,Yes,15,25,11,30,7,25,2,35,22,0,0,0,738,825,541,556,985,809,1296,909,786,0,0,0,172
F199,Brandon Salazar PhD,Kericho Ward 3,"-2.482636, 40.027081",2021-12-27,Organic,Rain-fed,No,21,2,6,9,0,8,0,12,7,1,0,0,234,314,318,224,304,296,357,345,291,0,0,0,66
F200,Levi Eaton,Kericho Ward 4,"2.711582, 35.016446",2025-04-17,Organic,Rain-fed,Yes,78,10,78,3,2,0,17,6,5,0,18,3,3240,1914,2548,28,12,24,167,300,271,204,273,264,220
F201,John Walker,Kericho Ward 3,"3.883172, 41.098773",2022-01-20,Conventional,Irrigated,No,0,13,11,0,17,13,0,29,43,24,9,0,418,454,469,490,547,578,1034,1766,1581,126,45,126,159
F202,Ryan Schmidt,Kericho Ward 12,"-2.470765, 37.066437",2025-01-27,Conventional,Rain-fed,No,5,36,35,0,0,0,34,11,6,0,10,16,1096,1483,1722,0,0,0,442,301,360,588,868,476,153
F203,Theodore Bray,Kericho Ward 5,"1.937816, 38.654482",2022-04-11,Organic,Irrigated,Yes,50,0,8,9,18,0,22,16,0,0,0,0,280,208,184,216,108,252,96,208,176,0,0,0,123
F204,Charlene Jones,Kericho Ward 11,"-3.050637, 35.049841",2024-03-27,Conventional,Irrigated,Yes,0,22,2,2,0,8,0,12,11,0,0,0,200,382,330,256,344,192,661,436,328,0,0,0,57
F205,Alexandria Combs,Kericho Ward 8,"1.078002, 41.617857",2024-03-28,Organic,Irrigated,No,0,0,41,0,27,0,17,13,18,0,0,0,1681,1681,1517,378,324,378,714,986,1043,0,0,0,116
F206,Michael King,Kericho Ward 9,"-3.07626, 37.451163",2024-03-12,Conventional,Rain-fed,No,0,33,34,11,0,22,0,0,30,10,6,3,1588,1012,1658,660,484,704,1260,1230,1260,171,135,174,149
F207,Mrs. Sabrina May,Kericho Ward 10,"2.493129, 41.580469",2023-10-27,Organic,Rain-fed,No,31,0,28,12,0,14,18,0,7,0,0,0,1260,1232,868,378,560,504,203,301,175,0,0,0,110
F208,David Anderson,Kericho Ward 5,"-2.310153, 36.343802",2024-07-30,Organic,Irrigated,Yes,13,28,1,1,1,4,12,18,16,0,0,0,433,271,430,133,157,128,602,724,896,0,0,0,94
F209,Joseph Vaughn,Kericho Ward 4,"1.805426, 37.668129",2022-12-29,Conventional,Rain-fed,No,22,0,0,20,20,8,17,21,0,0,0,0,0,0,0,540,456,348,231,105,231,0,0,0,108
F210,Frederick Pace,Kericho Ward 4,"1.778237, 34.656557",2023-09-24,Conventional,Irrigated,Yes,51,45,0,41,1,0,0,35,0,11,0,11,225,360,405,6,12,11,210,525,315,484,385,308,195
F211,John Pham,Kericho Ward 3,"-3.468153, 40.524491",2023-09-30,Organic,Rain-fed,No,47,25,0,4,35,5,14,26,0,0,19,0,375,375,125,415,415,640,312,312,286,247,285,171,175
F212,Robert Wood,Kericho Ward 8,"-2.355381, 39.070056",2025-09-11,Conventional,Rain-fed,No,18,30,0,9,0,0,10,7,15,0,0,0,180,150,210,0,0,0,631,565,735,0,0,0,89
F213,Sarah Manning,Kericho Ward 10,"0.311558, 36.656023",2022-12-02,Conventional,Rain-fed,No,0,29,11,22,17,3,0,22,11,0,0,0,485,773,660,329,281,222,660,528,759,0,0,0,115
F214,Keith Li,Kericho Ward 4,"1.255957, 37.05561",2022-06-05,Conventional,Irrigated,No,48,0,48,0,18,0,0,21,39,0,39,35,1200,1536,1104,108,108,180,1890,2088,1677,1957,1740,1350,248
F215,Jeremy Brown,Kericho Ward 7,"0.965966, 35.60568",2021-07-11,Conventional,Irrigated,Yes,26,0,0,20,9,24,4,13,5,0,0,0,0,0,0,1218,1158,786,392,260,360,0,0,0,101
F216,Anthony Jones,Kericho Ward 10,"-1.192117, 38.329314",2025-03-04,Conventional,Irrigated,No,0,17,17,13,6,16,22,4,0,0,0,8,782,969,425,484,406,472,36,24,60,320,328,352,103
F217,Douglas Howe,Kericho Ward 11,"-1.486627, 38.40386",2020-01-18,Conventional,Rain-fed,No,0,0,55,29,33,0,34,25,0,0,0,0,1320,2365,2365,462,297,396,300,325,250,0,0,0,176
F218,Matthew Meyer,Kericho Ward 5,"0.976489, 38.940845",2022-06-24,Organic,Irrigated,No,0,29,20,31,50,21,37,11,48,0,0,0,1052,1375,1177,1070,896,993,1140,2403,2311,0,0,0,247
F219,Colleen Kim,Kericho Ward 5,"-1.901255, 41.498078",2023-10-14,Conventional,Rain-fed,No,0,4,0,17,9,1,16,0,2,0,0,0,24,32,56,92,101,148,56,76,48,0,0,0,49
F220,James Fowler,Kericho Ward 1,"-2.680342, 37.650963",2022-06-01,Organic,Rain-fed,Yes,11,22,21,2,0,0,16,0,0,0,0,0,1149,743,618,0,0,0,0,0,0,0,0,0,72
F221,Erica Lawrence,Kericho Ward 10,"3.034458, 41.647352",2021-01-11,Conventional,Irrigated,No,30,0,47,30,6,0,0,19,7,4,0,0,1598,1598,2303,66,60,30,400,374,439,0,0,0,143
F222,Erica Franklin,Kericho Ward 1,"-4.423258, 36.198773",2025-08-11,Conventional,Rain-fed,No,31,14,52,0,0,3,5,15,0,5,6,24,1710,2640,1842,135,144,87,225,180,150,1050,552,552,155
F223,Jennifer Young,Kericho Ward 12,"1.069985, 35.020706",2025-04-05,Conventional,Rain-fed,No,5,41,20,0,0,15,0,9,22,0,0,0,1190,1129,1105,315,465,495,974,1213,693,0,0,0,112
F224,Amy Lewis,Kericho Ward 12,"-3.99372, 38.804763",2022-07-30,Conventional,Irrigated,No,42,63,42,23,0,21,0,8,0,0,0,0,2163,2772,2457,462,504,1008,80,88,96,0,0,0,199
F225,Theodore Snow,Kericho Ward 7,"2.041969, 34.155935",2024-09-11,Organic,Rain-fed,Yes,29,0,23,0,12,4,20,0,10,6,3,0,851,483,966,200,284,336,470,450,420,15,42,45,107
F226,Stephanie Wang,Kericho Ward 7,"0.474138, 35.723244",2020-08-13,Conventional,Irrigated,Yes,0,1,0,18,41,28,11,0,52,7,23,0,13,15,12,1487,1819,1241,1404,1352,1092,322,138,184,181
F227,Briana Rivers,Kericho Ward 8,"-2.280165, 39.771848",2023-06-12,Organic,Irrigated,No,0,24,10,10,10,0,14,10,9,0,0,0,652,716,518,100,60,130,446,407,297,0,0,0,87
F228,Jake Shepherd,Kericho Ward 2,"4.001075, 40.571554",2022-02-09,Organic,Irrigated,No,92,0,61,0,39,0,0,34,7,0,4,0,1952,2928,2440,546,234,507,556,515,582,24,48,40,237
F229,Connor Abbott,Kericho Ward 2,"-2.176146, 37.085386",2021-03-28,Organic,Irrigated,No,10,35,33,0,44,0,0,16,29,28,0,23,1973,1598,971,396,264,308,1443,1036,817,575,644,828,218
F230,Margaret Carter,Kericho Ward 8,"2.393406, 35.370845",2020-02-16,Organic,Rain-fed,No,0,0,34,11,17,14,34,5,9,0,0,0,1326,1530,1666,717,535,675,327,384,448,0,0,0,124
F231,Brittney Francis,Kericho Ward 7,"2.547798, 36.142526",2023-09-23,Organic,Rain-fed,Yes,56,76,31,53,6,0,0,20,5,0,0,0,1980,2135,2462,78,42,78,345,340,310,0,0,0,247
F232,Kimberly Hall,Kericho Ward 7,"1.232827, 36.295761",2022-08-17,Organic,Irrigated,No,0,15,43,15,0,25,15,5,24,0,0,0,1455,1958,1625,550,950,700,1168,587,760,0,0,0,142
F233,Sharon Anderson,Kericho Ward 3,"-2.386678, 38.992448",2023-05-20,Organic,Rain-fed,No,19,25,0,14,10,5,0,17,5,1,0,2,225,250,300,245,230,295,339,297,420,76,96,58,98
F234,Joseph Moore,Kericho Ward 10,"4.249458, 35.086974",2020-01-18,Conventional,Rain-fed,Yes,10,11,11,0,2,13,0,4,23,10,5,0,363,396,473,395,644,563,1082,512,1025,35,75,50,89
F235,Courtney Martin,Kericho Ward 11,"-0.882843, 40.666042",2021-08-31,Conventional,Irrigated,Yes,18,31,34,15,33,4,0,0,31,0,0,0,1253,1797,1376,581,423,286,1550,899,1426,0,0,0,166
F236,Daniel Johnson,Kericho Ward 3,"1.04452, 36.883612",2020-08-05,Organic,Rain-fed,Yes,24,0,30,0,11,8,9,2,15,0,0,0,1020,1290,1290,325,319,355,705,555,397,0,0,0,99
F237,Christopher Reid,Kericho Ward 2,"-1.050349, 39.939862",2022-07-30,Organic,Rain-fed,Yes,0,8,23,13,0,8,0,0,14,3,4,0,577,740,862,168,160,232,322,448,644,28,40,40,73
F238,Dylan Paul,Kericho Ward 5,"0.3011, 36.517864",2025-06-18,Organic,Rain-fed,Yes,44,8,2,0,37,34,24,0,0,1,14,22,154,184,120,1291,1934,1999,0,0,0,876,1002,1142,186
F239,John Perkins,Kericho Ward 1,"-0.251141, 36.135147",2023-06-26,Organic,Irrigated,Yes,22,16,20,12,0,0,0,11,0,0,0,0,1024,828,1048,0,0,0,55,110,143,0,0,0,81
F240,Brianna Jones,Kericho Ward 10,"4.316336, 35.835924",2024-09-10,Conventional,Rain-fed,No,39,25,31,15,0,37,4,24,17,0,0,0,1266,1043,1738,1850,777,1406,672,562,992,0,0,0,192
F241,Ariana Crawford,Kericho Ward 12,"-2.509417, 36.837443",2021-01-09,Organic,Irrigated,No,0,20,17,2,14,0,0,0,4,3,0,2,797,1048,888,126,182,154,116,200,192,72,96,58,62
F242,Jennifer Tanner,Kericho Ward 1,"-2.383413, 34.132268",2023-11-16,Conventional,Irrigated,Yes,3,11,3,0,45,6,40,52,6,0,30,29,259,156,249,735,510,462,404,936,916,1369,1490,1256,225
F243,Kelli Conley,Kericho Ward 12,"1.415626, 41.069668",2021-12-15,Conventional,Rain-fed,No,35,0,15,23,14,3,23,14,20,0,0,0,585,630,630,179,311,343,672,796,712,0,0,0,147
F244,Michael Tyler,Kericho Ward 5,"-3.570734, 40.882024",2024-11-17,Conventional,Rain-fed,Yes,4,0,37,17,21,0,9,24,22,5,0,0,740,1332,851,210,105,189,936,910,1234,0,0,0,139
F245,Wendy Sweeney,Kericho Ward 10,"-4.185468, 38.844455",2023-05-03,Conventional,Irrigated,No,59,63,15,0,20,16,0,13,8,0,0,0,1467,870,1317,824,948,704,362,332,531,0,0,0,194
F246,Matthew Mitchell,Kericho Ward 1,"-1.993803, 34.079562",2020-05-22,Conventional,Rain-fed,No,66,0,28,27,0,30,47,17,0,0,0,0,616,812,1204,1470,1230,660,187,238,153,0,0,0,215
F247,Rebecca Smith,Kericho Ward 7,"2.889925, 40.327372",2025-03-13,Conventional,Rain-fed,No,22,0,56,0,0,30,9,27,2,11,0,0,2744,1624,2464,840,1140,1410,300,247,467,0,0,0,157
F248,Robin Underwood,Kericho Ward 3,"-1.288328, 41.107207",2025-08-23,Conventional,Rain-fed,Yes,34,62,76,1,22,0,39,1,15,0,0,0,4316,1954,2016,220,242,176,537,568,596,0,0,0,250
F249,Allison Jones,Kericho Ward 4,"-0.585811, 40.771902",2025-09-13,Organic,Irrigated,No,25,12,10,17,0,4,1,0,0,0,0,0,302,480,374,84,160,164,0,0,0,0,0,0,69
F250,Annette Rodriguez,Kericho Ward 7,"0.253202, 36.979547",2022-05-18,Conventional,Rain-fed,Yes,0,28,33,20,7,0,0,15,14,0,0,0,1981,1212,1189,56,42,56,584,882,911,0,0,0,117
